Id,SurveyId,HAEntityId,ComponentId,Component,ComponentOther,Perc,Type
293289,63486,929618,1129,For Electronic Signatures,,76-100%,Active
293290,63486,929618,1128,For Entering Orders,,1-25%,Active
293291,63486,929618,1127,For Retrieving Diagnostic Results,,26-50%,Active
293292,63486,929618,1137,Bill Payment,,,Consumer Active
294202,63487,929623,1128,For Entering Orders,,,Active
294204,63487,929623,1139,Personal Health Record (PHR),,,Consumer Active
294205,63487,929623,1138,Access to Diagnostic Tests,,,Consumer Active
294206,63487,929623,1137,Bill Payment,,,Consumer Active
293873,63488,929626,1135,Pre-Registration,,,Consumer Active
287817,63489,929639,1127,For Retrieving Diagnostic Results,,76-100%,Active
287818,63489,929639,1129,For Electronic Signatures,,76-100%,Active
287819,63489,929639,1135,Pre-Registration,,,Consumer Active
287820,63489,929639,1137,Bill Payment,,,Consumer Active
287821,63489,929640,1127,For Retrieving Diagnostic Results,,76-100%,Active
287822,63489,929640,1129,For Electronic Signatures,,76-100%,Active
287823,63489,929640,1135,Pre-Registration,,,Consumer Active
287824,63489,929640,1137,Bill Payment,,,Consumer Active
287825,63489,929641,1127,For Retrieving Diagnostic Results,,76-100%,Active
287826,63489,929641,1129,For Electronic Signatures,,76-100%,Active
287827,63489,929641,1135,Pre-Registration,,,Consumer Active
287828,63489,929641,1137,Bill Payment,,,Consumer Active
287829,63489,929642,1127,For Retrieving Diagnostic Results,,76-100%,Active
287830,63489,929642,1129,For Electronic Signatures,,76-100%,Active
287831,63489,929642,1135,Pre-Registration,,,Consumer Active
287832,63489,929642,1137,Bill Payment,,,Consumer Active
287833,63490,929688,1136,Scheduling,,,Consumer Active
287834,63490,929688,1138,Access to Diagnostic Tests,,,Consumer Active
287835,63490,929688,1139,Personal Health Record (PHR),,,Consumer Active
287836,63492,929717,1127,For Retrieving Diagnostic Results,,76-100%,Active
287837,63492,929717,1128,For Entering Orders,,76-100%,Active
287838,63492,929717,1129,For Electronic Signatures,,76-100%,Active
287839,63492,929717,1130,For Clinical Documentation Charting,,76-100%,Active
287840,63492,929717,1135,Pre-Registration,,,Consumer Active
287841,63492,929717,1136,Scheduling,,,Consumer Active
287842,63492,929717,1137,Bill Payment,,,Consumer Active
287843,63492,929717,1138,Access to Diagnostic Tests,,,Consumer Active
287844,63492,929717,1139,Personal Health Record (PHR),,,Consumer Active
293796,63495,929759,1139,Personal Health Record (PHR),,,Consumer Active
293797,63495,929759,1138,Access to Diagnostic Tests,,,Consumer Active
293798,63495,929759,1137,Bill Payment,,,Consumer Active
293971,63497,929766,1128,For Entering Orders,,,Active
293972,63497,929766,1139,Personal Health Record (PHR),,,Consumer Active
293973,63497,929766,1138,Access to Diagnostic Tests,,,Consumer Active
293974,63497,929766,1137,Bill Payment,,,Consumer Active
287865,63498,929771,1138,Access to Diagnostic Tests,,,Consumer Active
293803,63499,929778,1128,For Entering Orders,,26-50%,Active
293804,63499,929778,1139,Personal Health Record (PHR),,,Consumer Active
293805,63499,929778,1138,Access to Diagnostic Tests,,,Consumer Active
293806,63499,929778,1137,Bill Payment,,,Consumer Active
287915,63502,929860,1137,Bill Payment,,,Consumer Active
287916,63502,929860,1138,Access to Diagnostic Tests,,,Consumer Active
287917,63502,929860,1139,Personal Health Record (PHR),,,Consumer Active
293252,63503,929892,1139,Personal Health Record (PHR),,,Consumer Active
293253,63503,929892,1138,Access to Diagnostic Tests,,,Consumer Active
293254,63503,929892,1137,Bill Payment,,,Consumer Active
293249,63504,929900,1128,For Entering Orders,,26-50%,Active
293250,63504,929900,1137,Bill Payment,,,Consumer Active
293251,63504,929900,1135,Pre-Registration,,,Consumer Active
293540,63505,929902,1139,Personal Health Record (PHR),,,Consumer Active
293541,63505,929902,1138,Access to Diagnostic Tests,,,Consumer Active
293542,63505,929902,1137,Bill Payment,,,Consumer Active
293743,63506,929911,1139,Personal Health Record (PHR),,,Consumer Active
293744,63506,929911,1138,Access to Diagnostic Tests,,,Consumer Active
293745,63506,929911,1136,Scheduling,,,Consumer Active
293715,63507,929916,1130,For Clinical Documentation Charting,,51-75%,Active
293716,63507,929916,1129,For Electronic Signatures,,51-75%,Active
293717,63507,929916,1128,For Entering Orders,,1-25%,Active
293718,63507,929916,1127,For Retrieving Diagnostic Results,,51-75%,Active
293719,63507,929916,1139,Personal Health Record (PHR),,,Consumer Active
293720,63507,929916,1138,Access to Diagnostic Tests,,,Consumer Active
293721,63507,929916,1137,Bill Payment,,,Consumer Active
293326,63508,929923,1129,For Electronic Signatures,,51-75%,Active
293327,63508,929923,1127,For Retrieving Diagnostic Results,,51-75%,Active
293328,63508,929923,1137,Bill Payment,,,Consumer Active
293329,63508,929923,1135,Pre-Registration,,,Consumer Active
294056,63509,929934,1138,Access to Diagnostic Tests,,,Consumer Active
294057,63509,929934,1137,Bill Payment,,,Consumer Active
295259,63510,929936,1130,For Clinical Documentation Charting,,76-100%,Active
295260,63510,929936,1129,For Electronic Signatures,,76-100%,Active
295261,63510,929936,1128,For Entering Orders,,76-100%,Active
295262,63510,929936,1127,For Retrieving Diagnostic Results,,76-100%,Active
295263,63510,929936,1139,Personal Health Record (PHR),,,Consumer Active
295264,63510,929936,1138,Access to Diagnostic Tests,,,Consumer Active
295265,63510,929936,1137,Bill Payment,,,Consumer Active
295266,63510,929936,1136,Scheduling,,,Consumer Active
295267,63510,929936,1135,Pre-Registration,,,Consumer Active
295280,63510,929937,1130,For Clinical Documentation Charting,,76-100%,Active
295281,63510,929937,1129,For Electronic Signatures,,76-100%,Active
295282,63510,929937,1128,For Entering Orders,,76-100%,Active
295283,63510,929937,1127,For Retrieving Diagnostic Results,,76-100%,Active
295284,63510,929937,1139,Personal Health Record (PHR),,,Consumer Active
295285,63510,929937,1138,Access to Diagnostic Tests,,,Consumer Active
295286,63510,929937,1137,Bill Payment,,,Consumer Active
295287,63510,929937,1136,Scheduling,,,Consumer Active
295288,63510,929937,1135,Pre-Registration,,,Consumer Active
295251,63510,929938,1130,For Clinical Documentation Charting,,26-50%,Active
295252,63510,929938,1129,For Electronic Signatures,,76-100%,Active
295253,63510,929938,1128,For Entering Orders,,26-50%,Active
295254,63510,929938,1127,For Retrieving Diagnostic Results,,76-100%,Active
295255,63510,929938,1139,Personal Health Record (PHR),,,Consumer Active
295256,63510,929938,1138,Access to Diagnostic Tests,,,Consumer Active
295257,63510,929938,1137,Bill Payment,,,Consumer Active
295258,63510,929938,1135,Pre-Registration,,,Consumer Active
295270,63510,929940,1139,Personal Health Record (PHR),,,Consumer Active
295271,63510,929940,1138,Access to Diagnostic Tests,,,Consumer Active
295272,63510,929940,1137,Bill Payment,,,Consumer Active
273540,63510,891102,1127,For Retrieving Diagnostic Results,,1-25%,Active
273541,63510,891102,1135,Pre-Registration,,,Consumer Active
273542,63510,891102,1137,Bill Payment,,,Consumer Active
293864,63511,930076,1136,Scheduling,,,Consumer Active
294016,63512,930085,1139,Personal Health Record (PHR),,,Consumer Active
294017,63512,930085,1138,Access to Diagnostic Tests,,,Consumer Active
294018,63512,930085,1137,Bill Payment,,,Consumer Active
287972,63512,930085,1127,For Retrieving Diagnostic Results,,,Active
287973,63512,930085,1128,For Entering Orders,,,Active
287974,63512,930085,1129,For Electronic Signatures,,,Active
287975,63512,930085,1130,For Clinical Documentation Charting,,,Active
294139,63513,930089,1139,Personal Health Record (PHR),,,Consumer Active
294140,63513,930089,1138,Access to Diagnostic Tests,,,Consumer Active
294141,63513,930089,1137,Bill Payment,,,Consumer Active
293934,63514,930095,1139,Personal Health Record (PHR),,,Consumer Active
293935,63514,930095,1138,Access to Diagnostic Tests,,,Consumer Active
293936,63514,930095,1137,Bill Payment,,,Consumer Active
293981,63515,930101,1130,For Clinical Documentation Charting,,76-100%,Active
293982,63515,930101,1129,For Electronic Signatures,,76-100%,Active
293983,63515,930101,1128,For Entering Orders,,76-100%,Active
293984,63515,930101,1139,Personal Health Record (PHR),,,Consumer Active
293985,63515,930101,1138,Access to Diagnostic Tests,,,Consumer Active
293986,63515,930101,1137,Bill Payment,,,Consumer Active
293783,63516,930107,1130,For Clinical Documentation Charting,,76-100%,Active
293784,63516,930107,1129,For Electronic Signatures,,76-100%,Active
293785,63516,930107,1128,For Entering Orders,,76-100%,Active
293786,63516,930107,1127,For Retrieving Diagnostic Results,,76-100%,Active
293787,63516,930107,1139,Personal Health Record (PHR),,,Consumer Active
293788,63516,930107,1138,Access to Diagnostic Tests,,,Consumer Active
293446,63517,930113,1130,For Clinical Documentation Charting,,76-100%,Active
293447,63517,930113,1129,For Electronic Signatures,,76-100%,Active
293448,63517,930113,1128,For Entering Orders,,76-100%,Active
293449,63517,930113,1127,For Retrieving Diagnostic Results,,76-100%,Active
293450,63517,930113,1139,Personal Health Record (PHR),,,Consumer Active
293451,63517,930113,1138,Access to Diagnostic Tests,,,Consumer Active
293452,63517,930113,1137,Bill Payment,,,Consumer Active
293708,63519,930120,1139,Personal Health Record (PHR),,,Consumer Active
293709,63519,930120,1138,Access to Diagnostic Tests,,,Consumer Active
293710,63519,930120,1137,Bill Payment,,,Consumer Active
293711,63519,930120,1136,Scheduling,,,Consumer Active
293509,63520,930124,1127,For Retrieving Diagnostic Results,,,Active
293510,63520,930124,1138,Access to Diagnostic Tests,,,Consumer Active
288007,63523,930137,1135,Pre-Registration,,,Consumer Active
288008,63523,930137,1136,Scheduling,,,Consumer Active
288009,63523,930137,1137,Bill Payment,,,Consumer Active
288010,63523,930137,1138,Access to Diagnostic Tests,,,Consumer Active
293776,63524,930143,1139,Personal Health Record (PHR),,,Consumer Active
293777,63524,930143,1138,Access to Diagnostic Tests,,,Consumer Active
293778,63524,930143,1137,Bill Payment,,,Consumer Active
293457,63526,930150,1130,For Clinical Documentation Charting,,76-100%,Active
293458,63526,930150,1129,For Electronic Signatures,,76-100%,Active
293459,63526,930150,1128,For Entering Orders,,76-100%,Active
293460,63526,930150,1127,For Retrieving Diagnostic Results,,76-100%,Active
293461,63526,930150,1139,Personal Health Record (PHR),,,Consumer Active
293462,63526,930150,1137,Bill Payment,,,Consumer Active
293260,63527,930154,1138,Access to Diagnostic Tests,,,Consumer Active
288022,63528,930158,1139,Personal Health Record (PHR),,,Consumer Active
293574,63529,930161,1139,Personal Health Record (PHR),,,Consumer Active
293575,63529,930161,1138,Access to Diagnostic Tests,,,Consumer Active
293576,63529,930161,1137,Bill Payment,,,Consumer Active
293577,63529,930161,1135,Pre-Registration,,,Consumer Active
294111,63531,930169,1138,Access to Diagnostic Tests,,,Consumer Active
293578,63533,930177,1139,Personal Health Record (PHR),,,Consumer Active
293579,63533,930177,1138,Access to Diagnostic Tests,,,Consumer Active
293580,63533,930177,1137,Bill Payment,,,Consumer Active
288027,63533,930177,1127,For Retrieving Diagnostic Results,,76-100%,Active
288028,63533,930177,1128,For Entering Orders,,76-100%,Active
288029,63533,930177,1129,For Electronic Signatures,,76-100%,Active
288030,63533,930177,1130,For Clinical Documentation Charting,,26-50%,Active
288032,63534,930186,1138,Access to Diagnostic Tests,,,Consumer Active
294108,63535,930193,1139,Personal Health Record (PHR),,,Consumer Active
294109,63535,930193,1138,Access to Diagnostic Tests,,,Consumer Active
294110,63535,930193,1137,Bill Payment,,,Consumer Active
294123,63536,930198,1139,Personal Health Record (PHR),,,Consumer Active
294124,63536,930198,1138,Access to Diagnostic Tests,,,Consumer Active
294125,63536,930200,1139,Personal Health Record (PHR),,,Consumer Active
294126,63536,930200,1138,Access to Diagnostic Tests,,,Consumer Active
294127,63536,930200,1137,Bill Payment,,,Consumer Active
294128,63536,930200,1136,Scheduling,,,Consumer Active
294129,63536,930200,1135,Pre-Registration,,,Consumer Active
293729,63537,930210,1130,For Clinical Documentation Charting,,76-100%,Active
293730,63537,930210,1129,For Electronic Signatures,,76-100%,Active
293731,63537,930210,1128,For Entering Orders,,76-100%,Active
293732,63537,930210,1127,For Retrieving Diagnostic Results,,76-100%,Active
293733,63537,930210,1139,Personal Health Record (PHR),,,Consumer Active
293734,63537,930210,1138,Access to Diagnostic Tests,,,Consumer Active
293735,63537,930210,1137,Bill Payment,,,Consumer Active
293736,63537,930210,1136,Scheduling,,,Consumer Active
293812,63538,930214,1130,For Clinical Documentation Charting,,,Active
293813,63538,930214,1139,Personal Health Record (PHR),,,Consumer Active
293814,63538,930214,1138,Access to Diagnostic Tests,,,Consumer Active
293815,63538,930214,1137,Bill Payment,,,Consumer Active
293877,63539,930219,1128,For Entering Orders,,76-100%,Active
293878,63539,930219,1127,For Retrieving Diagnostic Results,,76-100%,Active
293879,63539,930219,1137,Bill Payment,,,Consumer Active
293264,63540,930221,1129,For Electronic Signatures,,76-100%,Active
293265,63540,930221,1127,For Retrieving Diagnostic Results,,76-100%,Active
288056,63541,930228,1127,For Retrieving Diagnostic Results,,,Active
288057,63542,930231,1136,Scheduling,,,Consumer Active
288058,63542,930231,1138,Access to Diagnostic Tests,,,Consumer Active
288059,63542,930231,1139,Personal Health Record (PHR),,,Consumer Active
294079,63543,930238,1139,Personal Health Record (PHR),,,Consumer Active
294080,63543,930238,1138,Access to Diagnostic Tests,,,Consumer Active
294081,63543,930238,1137,Bill Payment,,,Consumer Active
293789,63546,930294,1139,Personal Health Record (PHR),,,Consumer Active
293790,63546,930294,1138,Access to Diagnostic Tests,,,Consumer Active
293791,63546,930294,1137,Bill Payment,,,Consumer Active
293792,63546,930294,1136,Scheduling,,,Consumer Active
294275,63547,930300,1139,Personal Health Record (PHR),,,Consumer Active
294276,63547,930300,1138,Access to Diagnostic Tests,,,Consumer Active
294277,63547,930300,1137,Bill Payment,,,Consumer Active
294278,63547,930300,1136,Scheduling,,,Consumer Active
293763,63548,930309,1127,For Retrieving Diagnostic Results,,,Active
294082,63549,930314,1139,Personal Health Record (PHR),,,Consumer Active
294083,63549,930314,1138,Access to Diagnostic Tests,,,Consumer Active
293847,63550,930320,1137,Bill Payment,,,Consumer Active
293332,63551,930323,1139,Personal Health Record (PHR),,,Consumer Active
288085,63552,930326,1127,For Retrieving Diagnostic Results,,76-100%,Active
288086,63552,930326,1128,For Entering Orders,,76-100%,Active
288087,63552,930326,1129,For Electronic Signatures,,76-100%,Active
288088,63552,930326,1130,For Clinical Documentation Charting,,76-100%,Active
288089,63552,930326,1136,Scheduling,,,Consumer Active
288090,63552,930326,1138,Access to Diagnostic Tests,,,Consumer Active
288091,63552,930326,1139,Personal Health Record (PHR),,,Consumer Active
293425,63553,930350,1138,Access to Diagnostic Tests,,,Consumer Active
293426,63553,930350,1137,Bill Payment,,,Consumer Active
293427,63553,930350,1135,Pre-Registration,,,Consumer Active
293543,63555,930360,1130,For Clinical Documentation Charting,,1-25%,Active
293544,63555,930360,1129,For Electronic Signatures,,76-100%,Active
293545,63555,930360,1127,For Retrieving Diagnostic Results,,76-100%,Active
294096,63556,930387,1138,Access to Diagnostic Tests,,,Consumer Active
